INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_54015,1998-06-04,0,33,32,2,1,5,6,0,5,1,249,1.0,103,93,34,1
CR_94030,2003-04-02,0,33,32,2,1,6,4,1,6,1,316,1.0,103,29,34,1
CR_39911,1996-01-20,0,40,40,2,1,3,5,1,6,1,0,1.0,72,138,34,1
CR_187421,2017-03-11,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
CR_149133,2011-09-12,1,4,4,6,5,15,10,0,5,1,174,0.0,18,133,46,1
CR_119907,2007-02-09,1,4,4,6,5,11,17,1,6,2,179,1.0,103,62,34,0
CR_69349,2000-01-21,0,33,32,2,1,6,4,0,5,1,127,0.0,103,93,43,1
CR_155799,2012-08-26,0,6,6,4,1,6,4,1,6,1,0,1.0,12,80,34,1
CR_171150,2014-06-19,0,37,37,0,0,2,7,2,2,1,316,1.0,103,130,34,1
CR_192877,2018-12-27,0,4,4,6,5,5,6,1,6,3,0,3.0,103,29,34,1
CR_23955,1994-08-01,1,47,48,7,3,15,10,0,6,1,174,0.0,112,29,48,1
CR_17555,1993-04-15,0,45,45,10,3,2,7,2,6,1,249,1.0,84,29,34,1
CR_140717,2009-04-22,0,44,44,1,3,6,4,1,6,1,249,1.0,109,62,34,1
CR_22885,1994-03-20,0,37,37,0,0,2,7,0,5,1,316,1.0,103,29,34,1
CR_83822,2002-07-03,0,4,4,6,5,4,2,0,5,1,174,0.0,112,93,23,1
CR_124210,2007-10-07,0,33,32,2,1,7,1,0,5,1,174,0.0,103,29,43,1
CR_10298,1992-09-15,0,45,45,10,3,3,5,1,2,1,249,1.0,109,142,34,1
CR_44643,1997-08-06,1,22,22,7,3,15,10,1,2,1,316,1.0,112,142,34,1
CR_18091,1993-05-23,1,49,49,6,5,15,10,0,5,1,174,1.0,103,93,34,1
CR_158944,2012-07-23,0,36,34,2,1,1,0,0,5,2,174,0.0,18,93,46,1
CR_129445,2008-03-20,0,16,15,0,0,5,6,0,5,1,174,0.0,92,93,43,1
CR_189713,2017-03-04,5,36,34,2,1,13,18,1,5,1,174,99.0,92,29,43,1
CR_148642,2011-01-26,3,4,4,6,5,18,13,1,2,1,249,1.0,2,107,34,1
CR_174952,2015-10-06,0,24,24,0,0,8,3,1,6,1,218,0.0,72,142,48,1
CR_179239,2016-06-27,0,4,4,6,5,2,7,2,2,1,303,1.0,72,62,34,1
CR_97995,2004-04-22,0,4,4,6,5,5,6,1,6,1,316,1.0,72,29,34,1
CR_78814,2001-05-21,0,33,32,2,1,6,4,1,6,1,249,1.0,112,29,34,1
CR_51970,1998-08-02,0,21,23,4,1,4,2,1,6,1,316,1.0,88,80,34,1
CR_54359,1998-06-24,1,36,34,2,1,15,10,1,6,1,249,1.0,92,29,34,1
CR_154940,2012-08-08,0,4,4,6,5,6,4,0,5,1,174,0.0,18,133,46,1
CR_194600,2018-01-28,1,22,22,7,3,15,10,1,6,1,174,1.0,103,140,34,1
CR_127396,2008-10-15,0,4,4,6,5,7,1,0,5,1,174,1.0,103,93,34,1
CR_131277,2008-12-12,0,29,29,9,0,3,5,2,6,1,249,1.0,92,107,34,1
CR_89236,2002-04-10,0,47,48,7,3,3,5,1,5,1,174,0.0,112,29,23,1
CR_14164,1993-11-17,0,24,24,0,0,5,6,1,6,1,249,1.0,103,77,34,1
CR_86537,2002-08-15,0,31,36,9,0,8,3,0,5,1,328,0.0,72,0,34,1
CR_143318,2010-02-21,0,8,7,7,3,5,6,3,2,1,102,1.0,72,62,34,1
CR_121744,2007-05-28,0,15,14,3,5,4,2,1,5,1,249,1.0,103,103,34,1
CR_74888,2001-02-22,0,4,4,6,5,2,7,3,6,1,316,1.0,112,14,34,1
CR_34956,1996-12-03,0,9,10,7,3,7,1,3,2,1,303,1.0,72,142,34,1
CR_83719,2002-04-17,0,4,4,6,5,2,7,0,5,1,174,0.0,2,93,23,1
CR_196866,2018-08-12,0,37,37,0,0,3,5,1,2,1,127,1.0,103,29,34,1
CR_3578,1991-04-02,0,39,39,6,5,4,2,3,6,1,0,1.0,72,107,34,1
CR_32224,1996-05-15,0,3,2,3,5,1,0,1,5,1,249,1.0,24,93,34,1
CR_170487,2014-07-01,0,36,34,2,1,1,0,1,5,1,316,1.0,103,80,34,1
CR_9041,1992-09-14,0,36,34,2,1,7,1,0,6,1,249,1.0,92,29,34,1
CR_109744,2005-10-04,0,33,32,2,1,5,6,0,5,1,174,0.0,112,29,43,1
CR_126251,2007-09-09,0,45,45,10,3,3,5,0,5,1,174,0.0,18,133,46,1
CR_193264,2018-06-17,0,7,8,7,3,2,7,1,2,1,316,1.0,12,140,34,1
CR_84575,2002-04-07,0,14,17,9,0,5,6,0,5,1,174,0.0,98,124,0,1
CR_146293,2010-04-15,0,36,34,2,1,1,0,2,3,1,316,1.0,103,130,34,1
CR_54686,1998-04-06,0,36,34,2,1,1,0,0,5,1,174,0.0,103,93,43,1
CR_87181,2002-09-02,0,35,30,3,5,1,0,0,5,2,174,2.0,103,29,34,1
CR_124876,2007-09-25,0,36,34,2,1,1,0,0,5,1,174,0.0,92,93,43,1
CR_33911,1996-01-26,0,4,4,6,5,2,7,1,2,1,316,1.0,2,62,34,1
CR_187514,2017-04-06,0,21,23,4,1,2,7,0,5,1,174,1.0,103,93,34,1
CR_126243,2007-05-16,0,45,45,10,3,3,5,7,2,1,249,1.0,103,80,34,1
CR_179114,2016-03-25,1,4,4,6,5,15,10,1,6,1,249,1.0,72,29,34,1
CR_167301,2014-07-19,0,4,4,6,5,6,4,1,6,1,316,1.0,109,130,34,1
CR_192308,2018-10-07,0,4,4,6,5,1,0,2,5,1,0,1.0,72,62,34,1
CR_5249,1992-09-01,0,9,10,7,3,3,5,1,5,1,249,1.0,59,103,34,1
CR_123414,2007-04-01,0,25,25,9,0,7,1,1,5,2,174,0.0,103,142,0,1
CR_89785,2003-09-14,0,3,2,3,5,3,5,1,6,1,249,1.0,103,29,34,1
CR_57736,1999-04-04,0,4,4,6,5,6,4,0,5,1,174,0.0,18,93,46,1
CR_33060,1996-11-08,0,4,4,6,5,1,0,1,5,1,249,1.0,103,29,34,1
CR_55312,1998-08-12,0,38,38,10,3,7,1,2,6,2,21,2.0,98,29,34,0
CR_105725,2005-11-12,0,4,4,6,5,4,2,0,5,2,249,2.0,103,29,34,1
CR_182908,2016-10-19,0,37,37,0,0,7,1,1,6,1,325,1.0,92,115,34,1
CR_172302,2014-10-21,0,49,49,6,5,2,7,1,6,1,313,0.0,48,0,0,1
CR_10432,1992-10-17,0,45,45,10,3,1,0,1,2,1,316,1.0,72,142,34,1
CR_178595,2016-11-04,0,4,4,6,5,2,7,1,6,2,316,2.0,114,129,34,1
CR_46090,1997-06-19,0,33,32,2,1,6,4,1,2,2,249,2.0,98,77,34,1
CR_132603,2008-06-30,0,36,34,2,1,1,0,0,5,1,316,1.0,92,93,34,1
CR_38394,1996-04-08,0,35,30,3,5,2,7,3,6,1,0,1.0,98,119,34,1
CR_158658,2012-04-30,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,43,1
CR_125962,2007-07-08,0,44,44,1,3,2,7,1,6,1,249,1.0,24,93,34,1
CR_60913,1999-12-08,0,24,24,0,0,7,1,1,6,1,249,1.0,72,29,34,1
CR_1715,1991-06-16,0,33,32,2,1,7,1,2,6,1,249,1.0,103,29,34,1
CR_135107,2009-01-01,1,2,3,10,3,12,16,1,6,1,0,1.0,103,62,34,1
CR_154702,2012-07-21,1,4,4,6,5,15,10,1,6,1,249,1.0,103,29,34,1
CR_31480,1995-05-04,0,45,45,10,3,3,5,0,5,1,174,0.0,112,29,43,1
CR_129478,2008-09-06,7,16,15,0,0,9,8,0,5,1,174,1.0,112,29,34,1
CR_107596,2005-04-08,0,21,23,4,1,2,7,0,5,1,174,1.0,72,93,34,1
CR_196792,2018-05-10,0,37,37,0,0,6,4,2,6,1,313,0.0,116,138,0,1
CR_134432,2008-03-04,1,47,48,7,3,15,10,1,2,1,249,1.0,112,29,34,1
CR_118402,2006-06-01,0,43,43,9,0,5,6,1,0,1,316,1.0,103,142,34,1
CR_60502,1999-09-18,1,22,22,7,3,15,10,1,2,1,174,1.0,103,142,34,1
CR_190456,2017-11-10,1,42,42,7,3,11,17,2,2,1,316,1.0,103,115,34,1
CR_85744,2002-11-23,0,24,24,0,0,5,6,0,5,1,277,0.0,72,93,34,1
CR_98911,2004-06-13,0,7,8,7,3,2,7,1,5,1,0,1.0,72,62,34,1
CR_116988,2006-06-07,0,33,32,2,1,8,3,1,6,1,249,1.0,112,93,34,1
CR_108683,2005-10-05,0,25,25,9,0,6,4,1,5,4,249,4.0,112,29,34,1
CR_187307,2017-11-02,0,21,23,4,1,5,6,0,5,4,174,4.0,103,93,34,1
CR_179421,2016-12-10,0,4,4,6,5,5,6,1,6,1,316,1.0,72,128,34,1
CR_9506,1992-12-28,0,38,38,10,3,3,5,0,5,6,179,3.0,103,142,36,0
CR_142685,2010-03-16,7,4,4,6,5,9,8,0,5,1,174,0.0,112,80,23,1
CR_157955,2012-07-18,0,33,32,2,1,8,3,1,6,1,249,1.0,92,29,34,1
CR_96286,2003-04-18,0,45,45,10,3,1,0,0,5,1,127,1.0,103,29,34,1
CR_87366,2002-04-02,0,36,34,2,1,1,0,5,2,1,0,1.0,92,142,34,1
CR_113238,2006-05-29,0,4,4,6,5,2,7,1,6,1,0,1.0,72,29,34,1
CR_48750,1997-04-30,0,50,51,0,0,6,4,1,1,1,316,1.0,112,142,34,1
CR_129400,2008-09-19,0,15,14,3,5,4,2,0,5,1,174,0.0,18,93,0,1
CR_65439,2000-12-24,0,4,4,6,5,1,0,0,5,1,174,0.0,42,119,0,1
CR_147275,2010-08-20,0,44,44,1,3,8,3,1,5,1,174,0.0,59,62,23,1
CR_60651,1999-04-08,1,24,24,0,0,11,17,2,6,1,316,1.0,103,29,34,1
CR_96900,2003-02-15,0,49,49,6,5,2,7,1,6,1,316,1.0,72,62,34,1
CR_159178,2012-04-27,0,36,34,2,1,6,4,1,6,1,316,1.0,92,62,34,1
CR_194291,2018-06-23,0,21,23,4,1,7,1,1,6,1,249,1.0,109,14,34,1
CR_76761,2001-05-08,0,21,23,4,1,8,3,0,5,1,174,0.0,112,29,0,1
CR_139227,2009-09-21,0,33,32,2,1,5,6,0,5,1,127,0.0,112,93,43,1
CR_91043,2003-04-04,0,4,4,6,5,1,0,1,6,1,0,1.0,72,103,34,1
CR_172841,2015-06-01,1,4,4,6,5,15,10,2,2,1,0,1.0,72,80,34,1
CR_43956,1997-08-13,3,19,19,1,3,9,8,1,6,1,316,1.0,2,29,34,1
CR_159672,2012-03-09,0,42,42,7,3,9,8,1,5,1,174,0.0,111,29,23,1
CR_86677,2002-11-27,0,33,32,2,1,7,1,0,5,1,249,1.0,72,29,34,1
CR_59650,1999-05-07,0,16,15,0,0,1,0,0,5,1,316,1.0,103,29,34,1
CR_184017,2016-11-18,1,49,49,6,5,15,10,2,5,1,174,0.0,110,29,23,1
CR_140770,2009-11-07,7,44,44,1,3,9,8,1,5,1,174,0.0,103,62,23,1
CR_27859,1995-08-06,7,22,22,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_129153,2008-02-03,7,8,7,7,3,9,8,0,5,1,174,0.0,112,93,23,1
CR_14686,1993-08-22,0,33,32,2,1,6,4,0,5,1,174,0.0,18,93,46,1
CR_66869,2000-01-08,0,8,7,7,3,8,3,0,5,1,174,1.0,103,93,34,1
CR_7491,1992-05-02,0,33,32,2,1,8,3,0,5,1,0,1.0,72,142,34,1
CR_185415,2017-09-08,0,4,4,6,5,4,2,0,5,1,249,1.0,111,62,34,1
CR_161262,2013-09-18,1,4,4,6,5,15,10,1,6,1,174,0.0,109,14,0,1
CR_79654,2001-09-17,1,36,34,2,1,15,10,0,5,2,174,1.0,92,93,9,0
CR_156957,2012-11-19,1,24,24,0,0,16,12,1,5,1,74,1.0,103,133,34,1
CR_158391,2012-10-14,0,33,32,2,1,5,6,0,5,1,127,0.0,18,93,46,1
CR_116948,2006-10-18,0,33,32,2,1,7,1,0,5,1,316,1.0,72,130,34,1
CR_45486,1997-10-11,0,25,25,9,0,6,4,0,6,3,0,3.0,72,14,34,1
CR_127420,2008-03-03,0,4,4,6,5,3,5,0,5,1,249,1.0,72,142,34,1
CR_169059,2014-12-23,0,21,23,4,1,2,7,1,2,1,0,1.0,72,103,34,1
CR_20454,1994-09-03,0,24,24,0,0,6,4,1,2,1,316,1.0,102,142,34,1
CR_52068,1998-02-03,0,21,23,4,1,2,7,1,6,1,249,1.0,112,62,34,1
CR_25178,1995-06-02,0,4,4,6,5,1,0,0,5,2,179,1.0,103,93,34,0
CR_142547,2010-09-08,0,4,4,6,5,3,5,0,5,1,174,1.0,72,93,34,1
CR_196035,2018-11-29,0,33,32,2,1,7,1,0,5,1,174,99.0,111,93,43,1
CR_148618,2011-07-25,0,4,4,6,5,4,2,0,5,1,174,1.0,103,103,34,1
CR_56806,1999-01-06,0,3,2,3,5,7,1,0,6,2,174,2.0,103,93,34,1
CR_97238,2004-12-08,0,3,2,3,5,1,0,1,6,1,0,1.0,72,29,34,1
CR_166698,2013-07-23,0,49,49,6,5,2,7,1,2,1,249,1.0,72,0,34,1
CR_42378,1997-09-14,0,4,4,6,5,1,0,2,6,1,174,1.0,98,130,34,1
CR_73425,2001-05-08,0,4,4,6,5,1,0,1,6,1,316,1.0,116,62,34,1
CR_65663,2000-01-12,0,4,4,6,5,4,2,1,6,2,192,0.0,18,53,46,0
CR_118407,2006-05-07,0,43,43,9,0,5,6,1,6,1,316,1.0,103,142,34,1
CR_191540,2017-01-12,0,49,49,6,5,2,7,1,6,3,200,2.0,83,111,34,0
CR_127371,2008-10-20,0,3,2,3,5,2,7,3,2,1,303,1.0,72,62,34,1
CR_22454,1994-01-03,1,36,34,2,1,15,10,0,5,1,174,1.0,92,93,34,1
CR_48521,1997-05-08,0,47,48,7,3,6,4,1,5,1,174,1.0,98,80,34,1
CR_116901,2006-03-26,0,33,32,2,1,5,6,0,5,1,249,1.0,72,93,34,1
CR_94126,2003-08-07,0,33,32,2,1,7,1,0,5,1,249,1.0,103,29,34,1
CR_97421,2004-06-28,0,4,4,6,5,3,5,2,6,2,303,2.0,72,62,34,1
CR_151366,2011-06-03,0,25,25,9,0,3,5,1,2,1,316,1.0,103,62,34,1
CR_113361,2006-12-01,1,4,4,6,5,15,10,1,6,2,249,2.0,103,29,34,1
CR_135310,2009-12-03,0,3,2,3,5,2,7,0,5,1,174,0.0,18,93,46,1
CR_82187,2002-03-01,0,3,2,3,5,4,2,1,6,2,249,2.0,98,80,34,1
CR_176127,2015-04-12,1,36,34,2,1,15,10,1,5,1,174,0.0,92,93,0,1
CR_138049,2009-10-02,0,24,24,0,0,6,4,1,2,1,0,1.0,59,142,34,1
CR_84781,2002-12-16,0,16,15,0,0,1,0,1,6,2,0,2.0,42,29,34,1
CR_39263,1996-12-01,0,36,34,2,1,6,4,1,6,1,249,1.0,92,29,34,1
CR_24938,1995-04-23,0,4,4,6,5,1,0,0,5,1,249,1.0,92,119,34,1
CR_188845,2017-03-29,0,33,32,2,1,6,4,1,6,1,174,99.0,112,29,43,1
CR_19922,1994-09-22,0,16,15,0,0,1,0,0,5,1,102,1.0,24,93,34,1
CR_84780,2002-11-13,0,16,15,0,0,1,0,2,2,1,316,1.0,2,62,34,1
CR_185653,2017-02-09,0,4,4,6,5,6,4,0,5,1,316,1.0,72,25,34,1
CR_116094,2006-02-21,0,29,29,9,0,8,3,1,6,2,316,2.0,92,80,34,1
CR_3470,1991-05-06,0,38,38,10,3,3,5,6,2,1,0,1.0,72,142,34,1
CR_112792,2006-02-24,0,4,4,6,5,3,5,0,5,1,174,1.0,103,93,34,1
CR_183620,2016-11-27,0,45,45,10,3,5,6,0,5,1,174,0.0,24,130,0,1
CR_171069,2014-07-04,0,37,37,0,0,3,5,1,2,3,0,3.0,98,80,34,1
CR_19388,1994-08-25,0,9,10,7,3,5,6,1,6,2,0,2.0,72,29,34,1
CR_93397,2003-08-16,0,24,24,0,0,6,4,2,6,1,249,0.0,113,29,34,1
CR_25311,1995-03-09,0,4,4,6,5,5,6,0,5,1,174,0.0,112,53,46,1
CR_6118,1992-08-15,0,21,23,4,1,7,1,0,5,1,174,0.0,112,93,48,1
CR_38758,1996-08-09,0,36,34,2,1,1,0,0,5,1,127,0.0,92,93,0,1
CR_131870,2008-05-25,0,33,32,2,1,8,3,1,6,1,316,1.0,72,29,34,1
CR_52256,1998-03-02,1,22,22,7,3,15,10,0,5,1,174,0.0,103,29,48,1
CR_177947,2015-07-22,0,49,49,6,5,6,4,0,5,1,174,0.0,110,29,0,1
CR_31592,1995-08-18,0,45,45,10,3,1,0,3,6,2,0,2.0,72,29,34,1
CR_149690,2011-11-07,0,6,6,4,1,5,6,0,5,1,174,0.0,112,93,23,1
CR_99310,2004-12-02,0,15,14,3,5,6,4,1,6,1,249,0.0,59,119,34,1
CR_50632,1998-05-05,0,4,4,6,5,2,7,0,5,1,174,1.0,103,119,34,1
CR_67576,2000-09-19,0,18,18,9,0,3,5,1,5,1,249,1.0,103,80,34,1
CR_163042,2013-09-25,0,21,23,4,1,4,2,1,6,2,0,2.0,72,29,34,1
CR_155728,2012-09-11,0,6,6,4,1,5,6,1,6,1,0,1.0,103,62,34,1
CR_155234,2012-08-22,0,4,4,6,5,4,2,2,6,2,0,2.0,72,29,34,1
CR_56260,1998-05-18,0,47,48,7,3,4,2,4,6,1,174,1.0,103,93,34,1
CR_116827,2006-02-07,5,33,32,2,1,17,11,0,5,1,174,0.0,102,29,0,1
CR_113051,2006-07-04,0,4,4,6,5,5,6,3,6,1,0,1.0,34,29,34,1
CR_26392,1995-07-25,0,5,5,3,5,5,6,1,6,1,249,1.0,72,29,34,1
CR_158531,2012-07-12,0,35,30,3,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_88222,2002-05-24,0,39,39,6,5,5,6,5,6,3,249,3.0,92,80,34,1
CR_189348,2017-08-29,0,36,34,2,1,1,0,3,3,1,0,1.0,92,140,34,1
CR_140646,2009-06-22,0,42,42,7,3,4,2,1,2,1,316,1.0,103,62,34,1
CR_171164,2014-07-13,0,37,37,0,0,2,7,1,2,2,316,2.0,103,130,34,1
CR_10977,1992-10-31,0,49,49,6,5,2,7,1,6,2,249,2.0,72,62,34,1
CR_129999,2008-03-03,0,21,23,4,1,2,7,1,2,1,0,1.0,103,142,34,1
CR_19629,1994-09-07,0,11,11,7,3,3,5,0,5,1,174,0.0,48,93,0,1
CR_80739,2001-06-12,0,44,44,1,3,8,3,1,6,1,249,0.0,103,29,34,1
CR_55241,1998-11-28,0,37,37,0,0,2,7,1,6,1,249,1.0,72,29,34,1
CR_138283,2009-03-14,0,25,25,9,0,5,6,1,5,1,174,1.0,112,80,34,1
CR_110704,2005-10-18,0,39,39,6,5,6,4,0,5,1,174,1.0,103,119,34,1
CR_133813,2008-05-15,0,44,44,1,3,7,1,1,6,1,249,1.0,34,87,34,1
CR_151842,2011-02-01,0,33,32,2,1,7,1,1,6,1,249,1.0,113,25,34,1
CR_123634,2007-03-29,0,26,27,9,0,3,5,1,6,1,316,1.0,72,29,34,1
CR_173059,2015-06-23,0,4,4,6,5,1,0,0,5,1,174,1.0,111,29,34,1
CR_178185,2015-06-29,0,50,51,0,0,5,6,3,2,2,316,2.0,72,62,34,1
CR_60735,1999-04-23,0,24,24,0,0,8,3,0,5,1,249,1.0,98,29,34,1
CR_156344,2012-03-31,0,19,19,1,3,7,1,0,5,1,174,1.0,103,29,34,1
CR_59174,1999-07-30,0,9,10,7,3,5,6,3,2,2,303,2.0,72,107,34,1
CR_14982,1993-12-14,0,33,32,2,1,6,4,6,6,1,0,1.0,92,29,34,1
CR_172945,2015-01-20,0,4,4,6,5,1,0,1,2,1,249,1.0,24,62,34,1
CR_117963,2006-11-16,0,38,38,10,3,8,3,1,6,5,249,5.0,112,29,34,1
CR_181918,2016-05-16,0,33,32,2,1,7,1,1,6,3,249,3.0,72,29,34,1
CR_75189,2001-06-16,0,5,5,3,5,3,5,2,6,1,0,0.0,72,80,34,1
CR_124019,2007-03-19,0,33,32,2,1,7,1,0,5,1,174,0.0,112,93,43,1
CR_65175,2000-09-27,0,4,4,6,5,1,0,0,5,1,174,1.0,2,80,34,1
CR_12467,1993-04-06,0,16,15,0,0,7,1,2,6,1,316,1.0,72,29,34,1
CR_122560,2007-12-13,7,22,22,7,3,9,8,0,5,1,174,0.0,112,29,23,1
CR_93789,2003-03-22,0,26,27,9,0,5,6,1,6,1,249,1.0,103,29,34,1
CR_94880,2003-11-20,0,36,34,2,1,1,0,2,3,1,249,1.0,92,103,34,1
CR_103746,2004-07-30,0,45,45,10,3,7,1,0,5,1,174,0.0,18,80,46,1
CR_78699,2001-10-08,0,33,32,2,1,6,4,0,5,1,249,1.0,112,130,34,1
CR_48908,1998-11-30,0,3,2,3,5,1,0,0,5,1,174,0.0,92,93,23,1
CR_19217,1994-04-28,0,5,5,3,5,6,4,1,6,1,249,1.0,84,80,34,1
CR_94993,2003-01-10,0,36,34,2,1,1,0,0,5,1,174,0.0,92,29,43,1
CR_159356,2012-03-25,0,37,37,0,0,4,2,1,6,2,249,2.0,72,29,34,1
CR_138334,2009-07-21,0,25,25,9,0,3,5,3,6,1,174,1.0,103,80,34,1
CR_23241,1994-06-07,0,40,40,2,1,1,0,1,6,1,249,1.0,103,29,34,1
CR_33784,1996-04-05,0,4,4,6,5,5,6,1,6,2,43,1.0,72,29,34,0
CR_50780,1998-04-26,0,4,4,6,5,4,2,2,6,1,174,1.0,98,29,34,1
CR_76765,2001-07-02,0,21,23,4,1,5,6,3,6,1,0,0.0,72,62,34,1
CR_88485,2002-08-01,1,44,44,1,3,12,16,1,5,3,249,0.0,103,29,34,1
CR_60623,1999-04-07,0,24,24,0,0,8,3,0,5,1,174,0.0,112,119,0,1
CR_103256,2004-04-15,0,40,40,2,1,5,6,1,6,1,316,1.0,72,130,34,1
CR_155186,2012-09-13,0,4,4,6,5,5,6,0,5,1,174,0.0,42,29,0,1
CR_56739,1999-12-19,0,3,2,3,5,1,0,1,6,1,316,1.0,12,29,34,1
CR_138379,2009-11-01,0,25,25,9,0,4,2,4,3,1,0,1.0,103,62,34,1
CR_68892,2000-10-13,0,25,25,9,0,7,1,1,2,1,249,1.0,112,29,34,1
CR_12265,1993-04-18,0,11,11,7,3,3,5,1,2,1,0,1.0,103,142,34,1
CR_70507,2000-03-21,0,37,37,0,0,6,4,1,6,1,249,1.0,112,29,34,1
CR_128654,2008-10-13,0,4,4,6,5,5,6,0,5,2,174,2.0,98,107,34,1
CR_65532,2000-03-31,0,4,4,6,5,4,2,0,5,1,174,1.0,103,29,34,1
CR_192215,2018-08-07,0,4,4,6,5,1,0,1,6,1,174,1.0,12,29,34,1
CR_124366,2007-05-02,0,33,32,2,1,7,1,1,6,1,249,1.0,112,80,34,1
CR_123563,2007-04-09,0,26,27,9,0,4,2,1,2,1,316,1.0,112,142,34,1
CR_167059,2014-10-14,0,3,2,3,5,1,0,1,2,1,316,1.0,98,130,34,1
CR_49353,1998-01-26,0,4,4,6,5,7,1,0,5,1,249,1.0,103,119,34,1
CR_7978,1992-12-21,0,33,32,2,1,6,4,0,5,1,174,0.0,112,29,48,1
CR_38683,1996-05-02,0,36,34,2,1,1,0,0,5,1,249,1.0,92,130,34,1
CR_180500,2016-06-23,0,21,23,4,1,7,1,0,5,1,174,0.0,111,93,0,1
CR_101641,2004-02-26,0,33,32,2,1,6,4,1,6,1,249,1.0,103,93,34,1
CR_93689,2003-10-30,0,25,25,9,0,5,6,1,5,1,249,1.0,92,29,34,1
CR_128844,2008-09-28,1,5,5,3,5,16,12,1,6,4,249,4.0,103,80,34,1
CR_5199,1992-08-01,0,9,10,7,3,4,2,2,2,1,285,1.0,98,130,34,1
CR_75893,2001-06-26,0,16,15,0,0,6,4,1,6,1,316,1.0,72,107,34,1
CR_39824,1996-03-20,0,40,40,2,1,1,0,3,6,1,174,1.0,72,80,34,1
CR_49573,1998-08-29,0,4,4,6,5,1,0,0,5,1,249,1.0,103,130,34,1
CR_152027,2011-11-30,0,33,32,2,1,7,1,1,6,1,174,0.0,109,93,0,1
CR_122886,2007-12-07,0,24,24,0,0,6,4,1,2,2,0,2.0,103,142,34,1
CR_11588,1993-10-29,0,4,4,6,5,2,7,0,5,1,249,1.0,103,14,34,1
CR_185713,2017-05-18,0,4,4,6,5,1,0,2,3,1,0,1.0,72,62,34,1
CR_189859,2017-08-25,0,37,37,0,0,6,4,0,5,1,174,0.0,92,119,0,1
CR_175464,2015-12-07,1,28,28,3,5,16,12,1,5,1,174,1.0,116,142,34,1
CR_25787,1995-08-01,0,4,4,6,5,1,0,0,5,1,174,1.0,72,80,34,1
CR_154659,2012-05-20,1,4,4,6,5,15,10,2,6,3,249,3.0,103,29,34,1
CR_79952,2001-07-24,0,37,37,0,0,4,2,1,2,1,249,0.0,92,142,34,1
CR_173743,2015-06-07,0,7,8,7,3,2,7,2,2,1,0,1.0,12,103,34,1
CR_71321,2000-06-04,0,44,44,1,3,9,8,1,5,1,174,1.0,72,142,34,1
CR_116276,2006-05-20,0,33,32,2,1,6,4,0,5,1,249,1.0,72,93,34,1
CR_80586,2001-08-03,0,41,41,4,1,7,1,0,5,1,174,0.0,103,29,48,1
CR_9736,1992-02-01,0,39,39,6,5,3,5,0,5,1,174,0.0,18,138,46,1
CR_25310,1995-10-27,0,4,4,6,5,6,4,1,6,1,316,1.0,12,29,34,1
CR_56909,1999-09-13,0,4,4,6,5,6,4,2,6,1,316,1.0,72,29,34,1
CR_90461,2003-04-20,0,4,4,6,5,1,0,1,6,1,249,1.0,72,29,34,1
CR_46154,1997-10-31,0,33,32,2,1,6,4,1,6,1,316,1.0,72,29,34,1
CR_111462,2005-03-30,1,47,48,7,3,16,12,0,5,1,174,0.0,112,119,23,1
CR_122630,2007-01-02,1,22,22,7,3,15,10,0,5,1,174,0.0,112,93,23,1
CR_10707,1992-07-18,0,49,49,6,5,7,1,0,5,2,249,2.0,103,14,34,1
CR_146768,2010-04-02,0,38,38,10,3,9,8,1,6,2,316,2.0,12,107,34,1
CR_80555,2001-06-18,0,40,40,2,1,3,5,2,2,1,249,1.0,92,142,34,1
CR_98789,2004-11-17,0,6,6,4,1,5,6,0,5,1,249,0.0,18,93,34,1
CR_102744,2004-02-13,0,37,37,0,0,6,4,0,5,2,114,0.0,103,130,34,0
CR_75341,2001-09-16,0,6,6,4,1,4,2,0,5,1,174,1.0,103,29,34,1
CR_93542,2003-07-20,0,24,24,0,0,7,1,1,6,1,316,0.0,103,53,34,1
CR_178865,2016-06-20,0,4,4,6,5,1,0,1,2,1,316,1.0,72,80,34,1
CR_55571,1998-12-17,0,40,40,2,1,3,5,1,6,1,249,1.0,103,130,34,1
CR_165378,2013-11-06,1,37,37,0,0,16,12,2,6,1,0,1.0,12,107,34,1
CR_11583,1993-10-21,0,4,4,6,5,2,7,1,6,1,316,1.0,72,103,34,1
CR_124163,2007-06-20,0,33,32,2,1,5,6,0,5,1,174,0.0,112,93,43,1
CR_123753,2007-08-25,1,30,35,7,3,15,10,0,5,1,174,0.0,72,29,43,1
CR_11519,1993-03-18,0,4,4,6,5,2,7,1,5,1,249,1.0,72,29,34,1
CR_39867,1996-11-23,0,40,40,2,1,1,0,2,6,1,0,1.0,72,29,34,1
CR_164244,2013-03-20,0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,50,1
CR_51253,1998-11-21,0,11,11,7,3,5,6,0,5,4,174,4.0,98,119,34,1
